datetime,demand_mw,temp_c,relative_humidity
2023-06-16 11:00:00,7744.24,36.8,36
2023-06-16 12:00:00,8199.41,37.7,34
2023-06-16 13:00:00,8459.4,38.7,32
2023-06-16 14:00:00,7411.95,33.4,47
2023-06-16 15:00:00,6731.73,30.4,64
2023-06-16 16:00:00,7047.29,32.5,55
2023-06-16 17:00:00,7472.47,35.5,42
2023-06-16 18:00:00,7244.27,34.7,44
2023-06-16 19:00:00,6491.77,33.3,48
2023-06-16 20:00:00,5981.04,32.6,51
2023-06-16 21:00:00,5994.8,32.3,52
2023-06-16 22:00:00,6049.44,32.2,54
2023-06-16 23:00:00,5926.92,31.5,57
2023-06-17 00:00:00,5644.04,30.7,60
2023-06-17 01:00:00,5678.68,30.2,61
2023-06-17 02:00:00,5527.36,29.6,63
2023-06-17 03:00:00,5617.66,29.2,65
2023-06-17 04:00:00,5702.08,29.1,67
2023-06-17 05:00:00,4950.19,26.3,82
2023-06-17 06:00:00,5332.64,28.0,78
2023-06-17 07:00:00,5197.52,29.4,70
2023-06-17 08:00:00,5983.17,32.2,56
2023-06-17 09:00:00,6449.92,34.5,45
2023-06-17 10:00:00,6850.17,36.1,40
2023-06-17 11:00:00,7154.65,37.3,37
2023-06-17 12:00:00,7673.69,38.2,35
2023-06-17 13:00:00,7898.38,38.7,33
2023-06-17 14:00:00,8047.17,39.1,32
2023-06-17 15:00:00,8183.66,39.3,31
2023-06-17 16:00:00,7980.19,38.4,33
2023-06-17 17:00:00,6664.82,33.8,49
2023-06-17 18:00:00,6660.87,34.3,46
2023-06-17 19:00:00,6196.21,33.8,47
2023-06-17 20:00:00,5739.46,32.7,53
2023-06-17 21:00:00,4944.4,30.6,65
2023-06-17 22:00:00,5016.98,30.1,66
2023-06-17 23:00:00,4878.98,29.2,71
2023-06-18 00:00:00,5105.2,28.8,72
2023-06-18 01:00:00,5254.21,28.8,70
2023-06-18 02:00:00,5468.5,28.8,70
2023-06-18 03:00:00,5759.65,28.9,70
2023-06-18 04:00:00,5646.55,28.6,72
2023-06-18 05:00:00,5602.55,28.4,83
2023-06-18 06:00:00,5375.3,29.6,76
2023-06-18 07:00:00,5560.54,30.2,71
2023-06-18 08:00:00,5650.89,30.5,71
2023-06-18 09:00:00,6050.3,32.2,62
2023-06-18 10:00:00,6109.98,33.8,55
2023-06-18 11:00:00,6727.31,35.2,50
2023-06-18 12:00:00,7390.04,36.5,45
2023-06-18 13:00:00,7636.18,37.4,41
2023-06-18 14:00:00,7781.36,37.9,38
2023-06-18 15:00:00,7897.02,38.7,35
2023-06-18 16:00:00,6891.08,34.4,48
2023-06-18 17:00:00,6212.27,32.6,55
2023-06-18 18:00:00,6144.33,32.6,55
2023-06-18 19:00:00,5867.84,32.1,58
2023-06-18 20:00:00,5292.53,31.6,60
2023-06-18 21:00:00,5301.3,31.3,60
2023-06-18 22:00:00,5264.15,30.7,59
2023-06-18 23:00:00,5167.97,30.1,61
2023-06-19 00:00:00,5556.77,29.5,64
2023-06-19 01:00:00,5936.26,29.1,64
2023-06-19 02:00:00,6007.88,28.8,65
2023-06-19 03:00:00,6079.83,28.7,66
2023-06-19 04:00:00,6041.56,28.7,66
2023-06-19 05:00:00,5992.74,28.4,75
2023-06-19 06:00:00,6006.33,28.9,73
2023-06-19 07:00:00,5909.23,27.7,88
2023-06-19 08:00:00,5545.71,27.6,88
2023-06-19 09:00:00,5690.27,27.4,89
2023-06-19 10:00:00,5685.03,27.6,89
2023-06-19 11:00:00,5806.56,27.6,88
2023-06-19 12:00:00,6211.77,28.6,78
2023-06-19 13:00:00,6411.36,29.6,72
2023-06-19 14:00:00,6875.0,30.5,67
2023-06-19 15:00:00,6951.1,32.3,60
2023-06-19 16:00:00,6951.12,32.2,58
2023-06-19 17:00:00,6751.03,31.7,62
2023-06-19 18:00:00,6681.81,32.1,61
2023-06-19 19:00:00,6315.55,31.5,65
2023-06-19 20:00:00,5820.15,31.1,67
2023-06-19 21:00:00,5657.41,30.6,69
2023-06-19 22:00:00,5725.67,30.4,68
2023-06-19 23:00:00,5564.48,30.4,67
2023-06-20 00:00:00,5889.09,30.0,67
2023-06-20 01:00:00,5791.2,29.1,69
2023-06-20 02:00:00,5581.0,26.2,87
2023-06-20 03:00:00,5736.95,26.8,85
2023-06-20 04:00:00,5914.49,27.2,83
2023-06-20 05:00:00,5823.21,27.0,81
2023-06-20 06:00:00,5772.82,27.2,83
2023-06-20 07:00:00,5420.14,26.1,87
2023-06-20 08:00:00,5368.61,26.4,83
2023-06-20 09:00:00,5946.14,28.7,73
2023-06-20 10:00:00,6191.12,31.7,61
2023-06-20 11:00:00,7135.38,33.6,55
2023-06-20 12:00:00,7253.73,34.3,53
2023-06-20 13:00:00,7610.45,34.6,51
2023-06-20 14:00:00,7857.14,35.7,47
2023-06-20 15:00:00,7995.09,36.5,43
2023-06-20 16:00:00,7999.51,36.4,42
2023-06-20 17:00:00,7349.22,34.1,52
2023-06-20 18:00:00,6857.81,33.4,57
2023-06-20 19:00:00,6137.65,31.8,70
2023-06-20 20:00:00,6225.83,30.8,66
2023-06-20 21:00:00,5636.58,29.8,68
2023-06-20 22:00:00,5469.27,29.0,72
2023-06-20 23:00:00,5362.73,28.6,74
2023-06-21 00:00:00,5419.61,28.0,76
2023-06-21 01:00:00,5622.44,27.7,78
2023-06-21 02:00:00,5821.13,26.8,84
2023-06-21 03:00:00,5673.78,26.8,85
2023-06-21 04:00:00,5598.49,26.3,86
2023-06-21 05:00:00,5998.33,28.1,78
2023-06-21 06:00:00,5768.15,27.6,79
2023-06-21 07:00:00,5258.04,25.9,91
2023-06-21 08:00:00,5174.01,26.1,89
2023-06-21 09:00:00,5529.75,26.4,89
2023-06-21 10:00:00,5401.14,25.7,93
2023-06-21 11:00:00,5577.22,27.1,86
2023-06-21 12:00:00,6322.72,30.2,75
2023-06-21 13:00:00,6907.75,31.7,70
2023-06-21 14:00:00,7393.69,32.9,67
2023-06-21 15:00:00,7547.11,33.7,64
2023-06-21 16:00:00,7558.36,34.0,62
2023-06-21 17:00:00,7367.61,35.6,53
2023-06-21 18:00:00,6787.53,33.2,61
2023-06-21 19:00:00,6145.52,30.6,73
2023-06-21 20:00:00,5823.4,30.1,77
2023-06-21 21:00:00,5627.49,30.3,73
2023-06-21 22:00:00,5817.26,30.0,76
2023-06-21 23:00:00,5706.95,29.9,76
2023-06-22 00:00:00,5912.75,29.7,77
2023-06-22 01:00:00,5967.51,29.5,77
2023-06-22 02:00:00,6009.51,29.3,76
2023-06-22 03:00:00,5944.64,28.4,81
2023-06-22 04:00:00,6046.61,28.2,85
2023-06-22 05:00:00,6043.98,28.9,83
2023-06-22 06:00:00,5470.59,27.3,88
2023-06-22 07:00:00,5406.14,27.1,89
2023-06-22 08:00:00,5925.57,30.1,79
2023-06-22 09:00:00,6361.28,31.7,72
2023-06-22 10:00:00,6511.12,32.4,68
2023-06-22 11:00:00,6700.75,32.5,68
2023-06-22 12:00:00,6821.24,32.6,68
2023-06-22 13:00:00,7253.72,33.2,67
2023-06-22 14:00:00,7691.23,34.0,64
2023-06-22 15:00:00,7663.0,34.5,61
2023-06-22 16:00:00,7221.4,33.9,62
2023-06-22 17:00:00,7506.98,36.1,52
2023-06-22 18:00:00,7188.37,34.9,60
2023-06-22 19:00:00,6518.36,33.5,62
2023-06-22 20:00:00,6074.67,32.3,67
2023-06-22 21:00:00,5737.79,31.5,72
2023-06-22 22:00:00,5839.22,31.3,71
2023-06-22 23:00:00,5764.32,30.8,72
2023-06-23 00:00:00,5856.5,30.2,74
2023-06-23 01:00:00,5914.32,29.8,73
2023-06-23 02:00:00,6285.51,29.7,73
2023-06-23 03:00:00,5663.82,26.1,94
2023-06-23 04:00:00,5937.07,27.2,87
2023-06-23 05:00:00,5742.47,27.8,92
2023-06-23 06:00:00,5923.18,27.5,91
2023-06-23 07:00:00,5810.61,27.9,89
2023-06-23 08:00:00,5539.42,29.0,84
2023-06-23 09:00:00,5840.4,29.9,80
2023-06-23 10:00:00,6280.03,30.9,74
2023-06-23 11:00:00,6591.76,32.7,67
2023-06-23 12:00:00,7190.6,33.9,63
2023-06-23 13:00:00,7616.35,34.7,60
2023-06-23 14:00:00,7702.29,34.9,60
2023-06-23 15:00:00,7881.42,35.3,58
2023-06-23 16:00:00,7639.6,35.4,57
2023-06-23 17:00:00,6852.51,33.6,68
2023-06-23 18:00:00,6758.3,32.6,78
2023-06-23 19:00:00,6130.18,30.8,85
2023-06-23 20:00:00,6076.04,30.7,83
2023-06-23 21:00:00,5320.81,30.3,80
2023-06-23 22:00:00,5608.72,29.9,80
2023-06-23 23:00:00,5291.78,29.3,85
2023-06-24 00:00:00,5393.58,29.1,84
2023-06-24 01:00:00,5434.21,29.0,84
2023-06-24 02:00:00,5335.4,28.4,88
2023-06-24 03:00:00,5611.13,28.2,89
2023-06-24 04:00:00,5377.8,27.7,90
2023-06-24 05:00:00,5606.66,28.9,79
2023-06-24 06:00:00,5305.0,27.9,83
2023-06-24 07:00:00,5416.68,28.2,85
2023-06-24 08:00:00,5487.01,29.0,81
2023-06-24 09:00:00,5276.16,29.4,82
2023-06-24 10:00:00,5831.49,30.8,75
2023-06-24 11:00:00,6193.59,32.2,69
2023-06-24 12:00:00,6291.48,32.7,67
2023-06-24 13:00:00,6771.64,33.7,63
2023-06-24 14:00:00,7377.62,34.3,62
2023-06-24 15:00:00,7188.53,34.5,60
2023-06-24 16:00:00,7149.86,34.5,61
2023-06-24 17:00:00,6764.5,34.4,59
2023-06-24 18:00:00,6259.36,33.5,63
2023-06-24 19:00:00,5806.88,32.3,69
2023-06-24 20:00:00,5396.34,31.5,73
2023-06-24 21:00:00,5037.81,31.0,75
2023-06-24 22:00:00,5008.8,30.5,77
2023-06-24 23:00:00,5275.29,30.2,79
2023-06-25 00:00:00,5225.93,29.6,83
2023-06-25 01:00:00,5379.38,29.0,86
2023-06-25 02:00:00,5512.24,28.6,89
2023-06-25 03:00:00,5302.56,26.6,94
2023-06-25 04:00:00,5426.18,26.7,96
2023-06-25 05:00:00,4994.3,26.1,94
2023-06-25 06:00:00,5086.69,26.2,95
2023-06-25 07:00:00,4972.09,26.1,95
2023-06-25 08:00:00,4984.24,26.5,93
2023-06-25 09:00:00,4780.64,27.0,93
2023-06-25 10:00:00,5192.52,27.7,88
2023-06-25 11:00:00,5710.42,28.7,83
2023-06-25 12:00:00,5895.89,29.8,77
2023-06-25 13:00:00,6302.21,30.6,74
2023-06-25 14:00:00,6586.57,31.3,69
2023-06-25 15:00:00,6511.61,32.0,65
2023-06-25 16:00:00,6798.27,32.3,63
2023-06-25 17:00:00,5735.42,28.6,81
2023-06-25 18:00:00,5343.56,27.9,85
2023-06-25 19:00:00,4630.62,26.8,91
2023-06-25 20:00:00,4632.12,26.3,94
2023-06-25 21:00:00,4452.85,26.1,95
2023-06-25 22:00:00,4578.6,26.0,96
2023-06-25 23:00:00,4434.56,25.8,96
2023-06-26 00:00:00,5015.45,25.6,97
2023-06-26 01:00:00,5276.16,25.7,96
2023-06-26 02:00:00,5446.36,25.5,97
2023-06-26 03:00:00,5460.45,25.4,97
2023-06-26 04:00:00,5718.33,25.1,97
2023-06-26 05:00:00,5675.17,25.3,95
2023-06-26 06:00:00,5424.44,25.7,93
2023-06-26 07:00:00,5363.98,26.3,89
2023-06-26 08:00:00,5193.78,26.8,86
2023-06-26 09:00:00,5760.11,28.4,78
2023-06-26 10:00:00,6292.84,30.2,70
2023-06-26 11:00:00,6381.45,31.2,66
2023-06-26 12:00:00,6848.49,32.2,63
2023-06-26 13:00:00,7144.12,32.4,62
2023-06-26 14:00:00,7475.45,32.7,61
2023-06-26 15:00:00,7318.59,32.8,59
2023-06-26 16:00:00,7202.37,32.8,60
2023-06-26 17:00:00,6000.56,27.4,89
2023-06-26 18:00:00,5562.29,27.6,88
2023-06-26 19:00:00,5203.15,27.1,91
2023-06-26 20:00:00,5045.6,27.0,92
2023-06-26 21:00:00,5148.41,27.0,92
2023-06-26 22:00:00,4916.88,26.5,94
2023-06-26 23:00:00,4966.0,26.2,95
2023-06-27 00:00:00,5124.94,26.0,94
2023-06-27 01:00:00,5301.12,25.4,96
2023-06-27 02:00:00,5684.9,25.3,96
2023-06-27 03:00:00,5550.54,25.2,97
2023-06-27 04:00:00,5509.55,25.4,96
2023-06-27 05:00:00,5560.11,25.6,94
2023-06-27 06:00:00,5659.17,25.7,94
2023-06-27 07:00:00,5395.79,26.6,91
2023-06-27 08:00:00,5411.61,27.7,88
2023-06-27 09:00:00,5789.59,29.4,79
2023-06-27 10:00:00,6221.85,30.8,75
2023-06-27 11:00:00,6676.44,31.9,72
2023-06-27 12:00:00,7083.71,32.7,68
2023-06-27 13:00:00,7190.19,33.5,63
2023-06-27 14:00:00,7338.71,33.6,62
2023-06-27 15:00:00,7419.96,33.6,62
2023-06-27 16:00:00,7241.53,32.7,66
2023-06-27 17:00:00,6181.95,29.5,77
2023-06-27 18:00:00,5929.74,29.2,77
2023-06-27 19:00:00,5550.37,28.6,81
2023-06-27 20:00:00,5415.51,28.0,83
2023-06-27 21:00:00,5201.34,27.7,84
2023-06-27 22:00:00,5204.38,27.4,86
2023-06-27 23:00:00,5341.58,27.2,88
2023-06-28 00:00:00,5287.67,26.9,90
2023-06-28 01:00:00,5376.85,26.8,91
2023-06-28 02:00:00,5538.9,26.7,91
2023-06-28 03:00:00,5546.3,26.6,91
2023-06-28 04:00:00,5705.48,26.5,92
2023-06-28 05:00:00,5655.31,26.6,89
2023-06-28 06:00:00,5600.2,26.1,90
2023-06-28 07:00:00,5371.08,26.0,88
2023-06-28 08:00:00,5400.13,27.1,86
2023-06-28 09:00:00,5714.75,28.7,81
2023-06-28 10:00:00,6120.07,31.0,71
2023-06-28 11:00:00,6776.56,32.2,67
2023-06-28 12:00:00,6929.84,33.0,66
2023-06-28 13:00:00,7179.52,33.5,64
2023-06-28 14:00:00,7634.85,34.0,61
2023-06-28 15:00:00,7611.54,34.0,60
2023-06-28 16:00:00,6873.25,32.3,67
2023-06-28 17:00:00,6383.47,29.2,79
2023-06-28 18:00:00,5967.17,29.5,81
2023-06-28 19:00:00,5663.27,29.1,84
2023-06-28 20:00:00,5442.86,28.7,87
2023-06-28 21:00:00,5341.14,28.5,88
2023-06-28 22:00:00,5296.54,28.3,88
2023-06-28 23:00:00,5287.47,27.9,89
2023-06-29 00:00:00,5367.76,27.5,89
2023-06-29 01:00:00,5646.76,27.3,89
2023-06-29 02:00:00,5743.82,27.2,89
2023-06-29 03:00:00,6060.38,27.1,90
2023-06-29 04:00:00,5907.21,27.0,91
2023-06-29 05:00:00,5606.26,26.7,91
2023-06-29 06:00:00,5406.44,25.8,93
2023-06-29 07:00:00,5463.17,26.6,90
2023-06-29 08:00:00,5480.34,26.2,90
2023-06-29 09:00:00,5502.31,26.2,89
2023-06-29 10:00:00,5800.17,28.8,79
2023-06-29 11:00:00,6088.0,29.8,76
2023-06-29 12:00:00,6466.93,30.8,70
2023-06-29 13:00:00,7045.06,32.0,65
2023-06-29 14:00:00,7486.81,32.4,64
2023-06-29 15:00:00,7261.1,32.3,65
2023-06-29 16:00:00,6849.88,32.1,64
2023-06-29 17:00:00,6447.54,30.6,74
2023-06-29 18:00:00,5999.72,29.6,79
2023-06-29 19:00:00,5558.26,28.8,83
2023-06-29 20:00:00,5290.25,28.2,88
2023-06-29 21:00:00,5183.53,27.7,90
2023-06-29 22:00:00,5179.02,27.4,92
2023-06-29 23:00:00,5297.63,27.1,92
2023-06-30 00:00:00,5284.14,26.2,93
2023-06-30 01:00:00,5182.54,26.1,93
2023-06-30 02:00:00,5424.0,25.8,95
2023-06-30 03:00:00,5564.85,25.3,96
2023-06-30 04:00:00,5623.46,25.4,95
2023-06-30 05:00:00,5836.2,26.8,91
2023-06-30 06:00:00,5693.01,27.3,89
2023-06-30 07:00:00,5587.37,27.4,88
2023-06-30 08:00:00,5715.92,28.5,82
2023-06-30 09:00:00,5946.75,30.1,73
2023-06-30 10:00:00,6410.21,31.8,66
2023-06-30 11:00:00,6909.76,32.8,62
2023-06-30 12:00:00,7117.69,33.5,60
2023-06-30 13:00:00,7376.1,33.8,59
2023-06-30 14:00:00,7513.01,33.9,60
2023-06-30 15:00:00,7657.87,33.8,60
2023-06-30 16:00:00,6791.78,31.5,70
2023-06-30 17:00:00,6341.17,28.3,83
2023-06-30 18:00:00,5692.62,28.2,84
2023-06-30 19:00:00,5411.94,27.8,86
2023-06-30 20:00:00,5312.82,27.5,87
2023-06-30 21:00:00,5184.05,27.2,89
2023-06-30 22:00:00,4866.89,27.0,90
2023-06-30 23:00:00,4990.05,26.8,90
2023-07-01 00:00:00,4814.15,26.6,90
2023-07-01 01:00:00,5228.0,26.3,90
2023-07-01 02:00:00,5229.31,26.0,91
2023-07-01 03:00:00,5123.02,25.8,92
2023-07-01 04:00:00,4829.65,25.5,92
2023-07-01 05:00:00,4963.97,24.8,92
2023-07-01 06:00:00,4850.48,24.6,92
2023-07-01 07:00:00,4883.0,26.4,85
2023-07-01 08:00:00,5137.01,28.8,76
2023-07-01 09:00:00,5552.18,30.4,69
2023-07-01 10:00:00,5767.86,31.7,65
2023-07-01 11:00:00,6479.83,32.7,62
2023-07-01 12:00:00,6810.39,33.5,59
2023-07-01 13:00:00,6897.14,33.5,60
2023-07-01 14:00:00,6986.8,33.7,59
2023-07-01 15:00:00,6718.53,32.8,61
2023-07-01 16:00:00,6699.77,32.9,60
2023-07-01 17:00:00,6251.31,30.7,74
2023-07-01 18:00:00,5752.12,30.0,76
2023-07-01 19:00:00,5269.5,29.3,80
2023-07-01 20:00:00,5016.14,28.6,83
2023-07-01 21:00:00,4804.49,28.3,85
2023-07-01 22:00:00,4726.42,27.9,87
2023-07-01 23:00:00,4880.53,27.7,88
2023-07-02 00:00:00,4966.75,27.4,89
2023-07-02 01:00:00,5170.95,27.1,90
2023-07-02 02:00:00,5217.62,26.8,91
2023-07-02 03:00:00,5209.18,26.4,93
2023-07-02 04:00:00,5110.27,25.9,93
2023-07-02 05:00:00,5108.93,26.5,94
2023-07-02 06:00:00,4934.39,26.9,90
2023-07-02 07:00:00,5053.53,27.9,85
2023-07-02 08:00:00,5213.73,29.3,79
2023-07-02 09:00:00,5528.61,30.7,73
2023-07-02 10:00:00,6147.33,32.1,66
2023-07-02 11:00:00,6317.84,33.1,61
2023-07-02 12:00:00,6741.04,33.9,57
2023-07-02 13:00:00,7018.63,34.3,55
2023-07-02 14:00:00,7442.11,35.0,53
2023-07-02 15:00:00,7253.33,35.3,51
2023-07-02 16:00:00,7158.32,35.2,51
2023-07-02 17:00:00,6739.97,34.2,57
2023-07-02 18:00:00,6465.55,33.5,62
2023-07-02 19:00:00,5852.05,31.7,69
2023-07-02 20:00:00,5375.76,30.9,72
2023-07-02 21:00:00,5220.89,30.2,73
2023-07-02 22:00:00,4991.68,29.6,75
2023-07-02 23:00:00,4977.93,29.1,77
2023-07-03 00:00:00,5760.88,28.7,79
2023-07-03 01:00:00,5837.38,28.4,80
2023-07-03 02:00:00,5817.01,28.1,80
2023-07-03 03:00:00,6077.12,27.8,82
2023-07-03 04:00:00,5908.7,27.6,83
2023-07-03 05:00:00,5741.09,27.1,89
2023-07-03 06:00:00,5893.08,27.9,86
2023-07-03 07:00:00,5925.99,29.5,79
2023-07-03 08:00:00,6035.63,30.2,76
2023-07-03 09:00:00,6302.34,31.4,71
2023-07-03 10:00:00,6445.93,32.5,68
2023-07-03 11:00:00,7027.74,33.8,62
2023-07-03 12:00:00,7543.55,34.7,58
2023-07-03 13:00:00,7585.84,35.3,55
2023-07-03 14:00:00,7980.32,35.8,53
2023-07-03 15:00:00,7898.95,36.1,51
2023-07-03 16:00:00,8027.54,36.2,49
2023-07-03 17:00:00,7896.94,36.6,50
2023-07-03 18:00:00,7103.59,35.0,60
2023-07-03 19:00:00,6154.87,30.1,77
2023-07-03 20:00:00,5539.31,28.6,84
2023-07-03 21:00:00,5259.01,27.9,85
2023-07-03 22:00:00,5357.89,28.5,81
2023-07-03 23:00:00,5480.75,28.3,82
2023-07-04 00:00:00,5350.63,27.8,83
2023-07-04 01:00:00,5531.32,26.7,87
2023-07-04 02:00:00,5745.49,26.8,86
2023-07-04 03:00:00,5707.71,26.5,88
2023-07-04 04:00:00,5761.59,26.1,93
2023-07-04 05:00:00,6224.68,28.9,84
2023-07-04 06:00:00,5687.38,27.6,88
2023-07-04 07:00:00,5577.26,27.4,84
2023-07-04 08:00:00,5782.58,29.6,75
2023-07-04 09:00:00,6086.56,31.8,67
2023-07-04 10:00:00,6816.48,33.4,63
2023-07-04 11:00:00,7168.9,34.7,59
2023-07-04 12:00:00,7582.53,35.6,56
2023-07-04 13:00:00,7802.71,36.3,53
2023-07-04 14:00:00,8104.82,36.7,51
2023-07-04 15:00:00,8264.61,36.7,50
2023-07-04 16:00:00,7883.51,36.1,51
2023-07-04 17:00:00,6712.02,31.5,72
2023-07-04 18:00:00,6514.0,31.8,70
2023-07-04 19:00:00,5871.61,30.8,75
2023-07-04 20:00:00,5692.21,29.8,81
2023-07-04 21:00:00,5209.48,29.0,83
2023-07-04 22:00:00,5150.84,28.4,84
2023-07-04 23:00:00,5204.16,28.1,85
2023-07-05 00:00:00,5465.99,27.9,86
2023-07-05 01:00:00,5638.69,27.8,86
2023-07-05 02:00:00,5841.05,27.7,88
2023-07-05 03:00:00,5817.78,27.6,89
2023-07-05 04:00:00,6007.98,27.3,90
2023-07-05 05:00:00,5945.04,27.5,91
2023-07-05 06:00:00,5432.71,25.7,96
2023-07-05 07:00:00,5105.59,24.4,96
2023-07-05 08:00:00,5146.68,25.4,94
2023-07-05 09:00:00,5529.7,27.7,85
2023-07-05 10:00:00,5841.4,29.7,77
2023-07-05 11:00:00,6386.7,31.4,71
2023-07-05 12:00:00,6873.31,31.7,70
2023-07-05 13:00:00,7094.17,32.2,67
2023-07-05 14:00:00,7510.64,32.9,63
2023-07-05 15:00:00,7427.86,33.6,60
2023-07-05 16:00:00,7242.89,33.3,61
2023-07-05 17:00:00,6342.88,29.8,80
2023-07-05 18:00:00,6166.94,30.3,76
2023-07-05 19:00:00,5757.39,29.8,78
2023-07-05 20:00:00,5543.79,29.2,81
2023-07-05 21:00:00,5329.72,28.8,82
2023-07-05 22:00:00,5203.03,28.4,82
2023-07-05 23:00:00,5480.83,28.1,84
2023-07-06 00:00:00,5698.95,27.8,85
2023-07-06 01:00:00,5757.45,27.4,87
2023-07-06 02:00:00,5798.34,27.0,89
2023-07-06 03:00:00,5878.33,26.7,91
2023-07-06 04:00:00,5973.52,26.4,92
2023-07-06 05:00:00,5653.96,25.6,93
2023-07-06 06:00:00,5329.57,25.3,90
2023-07-06 07:00:00,5479.13,26.4,86
2023-07-06 08:00:00,5554.7,27.2,80
2023-07-06 09:00:00,5665.94,29.0,74
2023-07-06 10:00:00,5975.86,29.7,73
2023-07-06 11:00:00,6558.21,31.0,69
2023-07-06 12:00:00,6669.77,32.3,62
2023-07-06 13:00:00,7089.26,33.1,59
2023-07-06 14:00:00,7314.26,33.0,59
2023-07-06 15:00:00,7383.81,33.0,58
2023-07-06 16:00:00,7083.1,33.1,59
2023-07-06 17:00:00,6431.62,30.1,72
2023-07-06 18:00:00,6235.32,29.7,73
2023-07-06 19:00:00,5756.43,29.3,74
2023-07-06 20:00:00,5589.74,29.0,76
2023-07-06 21:00:00,5238.68,28.7,77
2023-07-06 22:00:00,5167.66,28.4,79
2023-07-06 23:00:00,5483.18,28.4,79
2023-07-07 00:00:00,5565.44,28.1,81
2023-07-07 01:00:00,5539.96,27.8,83
2023-07-07 02:00:00,5730.27,27.6,84
2023-07-07 03:00:00,5858.37,25.9,93
2023-07-07 04:00:00,5582.43,26.0,91
2023-07-07 05:00:00,5731.47,26.0,93
2023-07-07 06:00:00,5329.78,25.2,95
2023-07-07 07:00:00,5225.56,24.9,95
2023-07-07 08:00:00,5499.96,27.1,85
2023-07-07 09:00:00,5551.2,29.1,79
2023-07-07 10:00:00,5817.27,29.6,78
2023-07-07 11:00:00,6418.25,30.9,72
2023-07-07 12:00:00,6645.7,31.5,70
2023-07-07 13:00:00,7119.76,31.9,68
2023-07-07 14:00:00,7102.83,32.8,65
2023-07-07 15:00:00,7471.05,33.3,60
2023-07-07 16:00:00,7020.66,32.8,62
2023-07-07 17:00:00,6226.78,29.1,83
2023-07-07 18:00:00,5596.47,27.5,89
2023-07-07 19:00:00,5723.13,27.8,90
2023-07-07 20:00:00,5099.17,27.7,91
2023-07-07 21:00:00,5113.48,27.6,92
2023-07-07 22:00:00,4926.85,27.6,93
2023-07-07 23:00:00,5426.5,27.5,93
2023-07-08 00:00:00,4956.62,27.4,95
2023-07-08 01:00:00,5088.12,27.1,96
2023-07-08 02:00:00,5394.18,26.9,96
2023-07-08 03:00:00,5217.44,26.1,97
2023-07-08 04:00:00,5234.67,26.1,96
2023-07-08 05:00:00,5164.54,26.2,93
2023-07-08 06:00:00,5168.01,26.7,94
2023-07-08 07:00:00,4964.7,27.0,96
2023-07-08 08:00:00,5066.98,27.9,90
2023-07-08 09:00:00,5315.14,28.6,84
2023-07-08 10:00:00,5526.7,29.6,80
2023-07-08 11:00:00,5237.79,27.1,86
2023-07-08 12:00:00,5217.45,26.6,93
2023-07-08 13:00:00,5910.22,27.6,88
2023-07-08 14:00:00,5816.1,27.9,87
2023-07-08 15:00:00,6310.75,29.6,79
2023-07-08 16:00:00,6009.49,29.1,79
2023-07-08 17:00:00,5253.48,26.9,92
2023-07-08 18:00:00,5296.71,27.0,93
2023-07-08 19:00:00,4868.75,26.8,94
2023-07-08 20:00:00,4749.55,26.6,94
2023-07-08 21:00:00,4407.33,26.3,95
2023-07-08 22:00:00,4519.65,26.3,95
2023-07-08 23:00:00,4311.12,26.1,97
2023-07-09 00:00:00,4623.9,25.9,96
2023-07-09 01:00:00,4699.6,25.6,96
2023-07-09 02:00:00,,25.6,96
2023-07-09 03:00:00,5159.47,25.4,96
2023-07-09 04:00:00,4999.11,25.1,98
2023-07-09 05:00:00,5168.26,25.6,94
2023-07-09 06:00:00,4825.81,25.5,97
2023-07-09 07:00:00,4912.5,25.5,97
2023-07-09 08:00:00,4973.4,26.1,93
2023-07-09 09:00:00,4917.91,25.9,95
2023-07-09 10:00:00,4884.79,26.1,94
2023-07-09 11:00:00,4905.92,26.5,90
2023-07-09 12:00:00,5643.41,27.8,85
2023-07-09 13:00:00,5864.31,28.5,82
2023-07-09 14:00:00,6289.44,30.8,74
2023-07-09 15:00:00,6346.03,30.8,76
2023-07-09 16:00:00,6285.2,29.8,78
2023-07-09 17:00:00,5530.83,28.5,86
2023-07-09 18:00:00,5379.05,28.1,92
2023-07-09 19:00:00,4973.98,27.5,94
2023-07-09 20:00:00,4638.86,27.2,95
2023-07-09 21:00:00,4627.82,27.1,95
2023-07-09 22:00:00,4736.82,27.0,96
2023-07-09 23:00:00,4606.54,26.9,97
2023-07-10 00:00:00,5287.43,26.8,97
2023-07-10 01:00:00,5556.43,26.5,97
2023-07-10 02:00:00,5738.9,26.3,98
2023-07-10 03:00:00,5700.12,26.2,97
2023-07-10 04:00:00,5630.35,25.8,96
2023-07-10 05:00:00,5355.11,26.0,97
2023-07-10 06:00:00,5405.54,26.0,97
2023-07-10 07:00:00,5283.17,26.3,95
2023-07-10 08:00:00,5548.64,27.1,92
2023-07-10 09:00:00,5589.63,28.0,88
2023-07-10 10:00:00,5872.52,29.1,83
2023-07-10 11:00:00,6408.69,30.9,74
2023-07-10 12:00:00,6259.1,29.5,77
2023-07-10 13:00:00,6939.97,30.6,77
2023-07-10 14:00:00,6843.38,29.6,80
2023-07-10 15:00:00,6977.95,30.1,80
2023-07-10 16:00:00,6917.44,31.0,77
